# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-03-07 18:09:55 -05:00	(natwebvaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10011500 BEAR RIVER NEAR UTAH-WYOMING STATE LINE
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 10011500
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    143377      00060        00003      144242         Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been edited or estimated by USGS personnel and is write protected.
#     P  Provisional data subject to revision.
#     Ice  Ice affected
#
agency_cd	site_no	datetime	143377_00060_00003	143377_00060_00003_cd
USGS	10011500	2006-05-19	1290	A
USGS	10011500	2006-05-20	1370	A
USGS	10011500	2006-05-21	1440	A
USGS	10011500	2006-05-22	1480	A
USGS	10011500	2006-05-23	1320	A
USGS	10011500	2006-05-24	1120	A
USGS	10011500	2006-05-25	1210	A
USGS	10011500	2006-05-26	1290	A
USGS	10011500	2006-05-27	1290	A
USGS	10011500	2006-05-28	1010	A
USGS	10011500	2006-05-29	771	A
USGS	10011500	2006-05-30	675	A
USGS	10011500	2006-05-31	695	A
USGS	10011500	2006-06-01	780	A
USGS	10011500	2006-06-02	950	A
USGS	10011500	2006-06-03	989	A
USGS	10011500	2006-06-04	998	A
USGS	10011500	2006-06-05	1170	A
USGS	10011500	2006-06-06	1190	A
USGS	10011500	2006-06-07	1180	A
USGS	10011500	2006-06-08	1230	A
USGS	10011500	2006-06-09	1200	A
USGS	10011500	2006-06-10	1290	A
USGS	10011500	2006-06-11	1020	A
USGS	10011500	2006-06-12	909	A
USGS	10011500	2006-06-13	817	A
USGS	10011500	2006-06-14	746	A
USGS	10011500	2006-06-15	605	A
USGS	10011500	2006-06-16	510	A
USGS	10011500	2006-06-17	461	A
USGS	10011500	2006-06-18	455	A
USGS	10011500	2006-06-19	454	A
USGS	10011500	2006-06-20	420	A
USGS	10011500	2006-06-21	403	A
USGS	10011500	2006-06-22	372	A
USGS	10011500	2006-06-23	344	A
USGS	10011500	2006-06-24	318	A
USGS	10011500	2006-06-25	300	A
USGS	10011500	2006-06-26	293	A
USGS	10011500	2006-06-27	280	A
USGS	10011500	2006-06-28	263	A
USGS	10011500	2006-06-29	270	A
USGS	10011500	2006-06-30	288	A
USGS	10011500	2006-07-01	255	A
USGS	10011500	2006-07-02	239	A
USGS	10011500	2006-07-03	242	A
USGS	10011500	2006-07-04	239	A
USGS	10011500	2006-07-05	237	A
USGS	10011500	2006-07-06	219	A
USGS	10011500	2006-07-07	209	A
USGS	10011500	2006-07-08	191	A
USGS	10011500	2006-07-09	181	A
USGS	10011500	2006-07-10	199	A
USGS	10011500	2006-07-11	212	A
USGS	10011500	2006-07-12	209	A
USGS	10011500	2006-07-13	184	A
USGS	10011500	2006-07-14	170	A
USGS	10011500	2006-07-15	162	A
USGS	10011500	2006-07-16	157	A
USGS	10011500	2006-07-17	181	A
USGS	10011500	2006-07-18	177	A
USGS	10011500	2006-07-19	181	A
USGS	10011500	2006-07-20	169	A
USGS	10011500	2006-07-21	140	A
USGS	10011500	2006-07-22	132	A
USGS	10011500	2006-07-23	127	A
USGS	10011500	2006-07-24	127	A
USGS	10011500	2006-07-25	127	A
USGS	10011500	2006-07-26	124	A
USGS	10011500	2006-07-27	112	A
USGS	10011500	2006-07-28	98	A
USGS	10011500	2006-07-29	93	A
USGS	10011500	2006-07-30	94	A
USGS	10011500	2006-07-31	92	A
USGS	10011500	2006-08-01	129	A
USGS	10011500	2006-08-02	118	A
USGS	10011500	2006-08-03	113	A
USGS	10011500	2006-08-04	116	A
USGS	10011500	2006-08-05	111	A
USGS	10011500	2006-08-06	133	A
USGS	10011500	2006-08-07	148	A
USGS	10011500	2006-08-08	111	A
USGS	10011500	2006-08-09	94	A
USGS	10011500	2006-08-10	89	A
USGS	10011500	2006-08-11	88	A
USGS	10011500	2006-08-12	86	A
USGS	10011500	2006-08-13	86	A
USGS	10011500	2006-08-14	83	A
USGS	10011500	2006-08-15	87	A
USGS	10011500	2006-08-16	93	A
USGS	10011500	2006-08-17	82	A
USGS	10011500	2006-08-18	79	A
USGS	10011500	2006-08-19	78	A
USGS	10011500	2006-08-20	75	A
USGS	10011500	2006-08-21	74	A
USGS	10011500	2006-08-22	69	A
USGS	10011500	2006-08-23	66	A
USGS	10011500	2006-08-24	66	A
USGS	10011500	2006-08-25	71	A
USGS	10011500	2006-08-26	94	A
USGS	10011500	2006-08-27	88	A
USGS	10011500	2006-08-28	81	A
USGS	10011500	2006-08-29	96	A
USGS	10011500	2006-08-30	93	A
USGS	10011500	2006-08-31	88	A
USGS	10011500	2006-09-01	84	A
USGS	10011500	2006-09-02	81	A
USGS	10011500	2006-09-03	79	A
USGS	10011500	2006-09-04	77	A
USGS	10011500	2006-09-05	75	A
USGS	10011500	2006-09-06	74	A
USGS	10011500	2006-09-07	69	A
USGS	10011500	2006-09-08	81	A
USGS	10011500	2006-09-09	87	A
USGS	10011500	2006-09-10	72	A
USGS	10011500	2006-09-11	77	A
USGS	10011500	2006-09-12	64	A
USGS	10011500	2006-09-13	60	A
USGS	10011500	2006-09-14	61	A
USGS	10011500	2006-09-15	91	A
USGS	10011500	2006-09-16	110	A
USGS	10011500	2006-09-17	83	A
USGS	10011500	2006-09-18	78	A
USGS	10011500	2006-09-19	90	A
USGS	10011500	2006-09-20	93	A
USGS	10011500	2006-09-21	91	A
USGS	10011500	2006-09-22	93	A
USGS	10011500	2006-09-23	91	A
USGS	10011500	2006-09-24	92	A
USGS	10011500	2006-09-25	98	A
USGS	10011500	2006-09-26	96	A
USGS	10011500	2006-09-27	91	A
USGS	10011500	2006-09-28	88	A
USGS	10011500	2006-09-29	85	A
USGS	10011500	2006-09-30	80	A
USGS	10011500	2006-10-01	77	A
USGS	10011500	2006-10-02	79	A
USGS	10011500	2006-10-03	160	A
USGS	10011500	2006-10-04	121	A
USGS	10011500	2006-10-05	331	A
USGS	10011500	2006-10-06	277	A
USGS	10011500	2006-10-07	330	A
USGS	10011500	2006-10-08	248	A
USGS	10011500	2006-10-09	229	A
USGS	10011500	2006-10-10	220	A
USGS	10011500	2006-10-11	195	A
USGS	10011500	2006-10-12	172	A
USGS	10011500	2006-10-13	154	A
USGS	10011500	2006-10-14	145	A
USGS	10011500	2006-10-15	134	A
USGS	10011500	2006-10-16	141	A
USGS	10011500	2006-10-17	136	A
USGS	10011500	2006-10-18	125	A
USGS	10011500	2006-10-19	118	A
USGS	10011500	2006-10-20	123	A
USGS	10011500	2006-10-21	118	A
USGS	10011500	2006-10-22	102	A
USGS	10011500	2006-10-23	108	A
USGS	10011500	2006-10-24	111	A
USGS	10011500	2006-10-25	113	A
USGS	10011500	2006-10-26	105	A
USGS	10011500	2006-10-27	100	A
USGS	10011500	2006-10-28	103	A
USGS	10011500	2006-10-29	102	A
USGS	10011500	2006-10-30	95	A
USGS	10011500	2006-10-31	84	A
USGS	10011500	2006-11-01	67	A
USGS	10011500	2006-11-02	94	A
USGS	10011500	2006-11-03	89	A
USGS	10011500	2006-11-04	86	A
USGS	10011500	2006-11-05	81	A
USGS	10011500	2006-11-06	83	A
USGS	10011500	2006-11-07	84	A
USGS	10011500	2006-11-08	85	A
USGS	10011500	2006-11-09	87	A
USGS	10011500	2006-11-10	73	A
USGS	10011500	2006-11-11	71	A
USGS	10011500	2006-11-12	77	A
USGS	10011500	2006-11-13	73	A
USGS	10011500	2006-11-14	69	A
USGS	10011500	2006-11-15	68	A
USGS	10011500	2006-11-16	91	A
USGS	10011500	2006-11-17	86	A
USGS	10011500	2006-11-18	81	A
USGS	10011500	2006-11-19	76	A
USGS	10011500	2006-11-20	78	A
USGS	10011500	2006-11-21	78	A
USGS	10011500	2006-11-22	76	A
USGS	10011500	2006-11-23	71	A
USGS	10011500	2006-11-24	56	A
USGS	10011500	2006-11-25	71	A
USGS	10011500	2006-11-26	85	A
USGS	10011500	2006-11-27	67	A
USGS	10011500	2006-11-28	61	A
USGS	10011500	2006-11-29	56	A:e
USGS	10011500	2006-11-30	50	A:e
USGS	10011500	2006-12-01	40	A:e
USGS	10011500	2006-12-02	33	A:e
USGS	10011500	2006-12-03	28	A:e
USGS	10011500	2006-12-04	24	A:e
USGS	10011500	2006-12-05	23	A:e
USGS	10011500	2006-12-06	23	A:e
USGS	10011500	2006-12-07	28	A:e
USGS	10011500	2006-12-08	27	A:e
USGS	10011500	2006-12-09	29	A:e
USGS	10011500	2006-12-10	31	A:e
USGS	10011500	2006-12-11	33	A:e
USGS	10011500	2006-12-12	35	A:e
USGS	10011500	2006-12-13	38	A:e
USGS	10011500	2006-12-14	41	A:e
USGS	10011500	2006-12-15	43	A:e
USGS	10011500	2006-12-16	44	A:e
USGS	10011500	2006-12-17	41	A:e
USGS	10011500	2006-12-18	37	A:e
USGS	10011500	2006-12-19	33	A:e
USGS	10011500	2006-12-20	29	A:e
USGS	10011500	2006-12-21	30	A:e
USGS	10011500	2006-12-22	31	A:e
USGS	10011500	2006-12-23	31	A:e
USGS	10011500	2006-12-24	32	A:e
USGS	10011500	2006-12-25	32	A:e
USGS	10011500	2006-12-26	33	A:e
USGS	10011500	2006-12-27	34	A:e
USGS	10011500	2006-12-28	33	A:e
USGS	10011500	2006-12-29	31	A:e
USGS	10011500	2006-12-30	30	A:e
USGS	10011500	2006-12-31	29	A:e
USGS	10011500	2007-01-01	30	A:e
USGS	10011500	2007-01-02	32	A:e
USGS	10011500	2007-01-03	34	A:e
USGS	10011500	2007-01-04	36	A:e
USGS	10011500	2007-01-05	38	A:e
USGS	10011500	2007-01-06	34	A:e
USGS	10011500	2007-01-07	30	A:e
USGS	10011500	2007-01-08	40	A:e
USGS	10011500	2007-01-09	41	A:e
USGS	10011500	2007-01-10	40	A:e
USGS	10011500	2007-01-11	38	A:e
USGS	10011500	2007-01-12	35	A:e
USGS	10011500	2007-01-13	31	A:e
USGS	10011500	2007-01-14	29	A:e
USGS	10011500	2007-01-15	23	A:e
USGS	10011500	2007-01-16	24	A:e
USGS	10011500	2007-01-17	24	A:e
USGS	10011500	2007-01-18	24	A:e
USGS	10011500	2007-01-19	24	A:e
USGS	10011500	2007-01-20	23	A:e
USGS	10011500	2007-01-21	23	A:e
USGS	10011500	2007-01-22	24	A:e
USGS	10011500	2007-01-23	25	A:e
USGS	10011500	2007-01-24	25	A:e
USGS	10011500	2007-01-25	25	A:e
USGS	10011500	2007-01-26	25	A:e
USGS	10011500	2007-01-27	24	A:e
USGS	10011500	2007-01-28	23	A:e
USGS	10011500	2007-01-29	24	A:e
USGS	10011500	2007-01-30	24	A:e
USGS	10011500	2007-01-31	25	A:e
USGS	10011500	2007-02-01	24	A:e
USGS	10011500	2007-02-02	23	A:e
USGS	10011500	2007-02-03	25	A:e
USGS	10011500	2007-02-04	27	A:e
USGS	10011500	2007-02-05	31	A:e
USGS	10011500	2007-02-06	34	A:e
USGS	10011500	2007-02-07	37	A:e
USGS	10011500	2007-02-08	40	A:e
USGS	10011500	2007-02-09	38	A:e
USGS	10011500	2007-02-10	37	A:e
USGS	10011500	2007-02-11	36	A:e
USGS	10011500	2007-02-12	33	A:e
USGS	10011500	2007-02-13	32	A:e
USGS	10011500	2007-02-14	32	A:e
USGS	10011500	2007-02-15	32	A:e
USGS	10011500	2007-02-16	35	A:e
USGS	10011500	2007-02-17	33	A:e
USGS	10011500	2007-02-18	31	A:e
USGS	10011500	2007-02-19	30	A:e
USGS	10011500	2007-02-20	30	A:e
USGS	10011500	2007-02-21	35	A:e
USGS	10011500	2007-02-22	39	A:e
USGS	10011500	2007-02-23	36	A:e
USGS	10011500	2007-02-24	35	A:e
USGS	10011500	2007-02-25	32	A:e
USGS	10011500	2007-02-26	31	A:e
USGS	10011500	2007-02-27	28	A:e
USGS	10011500	2007-02-28	26	A:e
USGS	10011500	2007-03-01	24	A:e
USGS	10011500	2007-03-02	23	A:e
USGS	10011500	2007-03-03	24	A:e
USGS	10011500	2007-03-04	27	A:e
USGS	10011500	2007-03-05	30	A:e
USGS	10011500	2007-03-06	32	A:e
USGS	10011500	2007-03-07	38	A:e
USGS	10011500	2007-03-08	38	A:e
USGS	10011500	2007-03-09	39	A:e
USGS	10011500	2007-03-10	40	A:e
USGS	10011500	2007-03-11	40	A:e
USGS	10011500	2007-03-12	41	A:e
USGS	10011500	2007-03-13	42	A:e
USGS	10011500	2007-03-14	42	A:e
USGS	10011500	2007-03-15	42	A:e
USGS	10011500	2007-03-16	42	A:e
USGS	10011500	2007-03-17	42	A:e
USGS	10011500	2007-03-18	43	A:e
USGS	10011500	2007-03-19	46	A:e
USGS	10011500	2007-03-20	46	A:e
USGS	10011500	2007-03-21	48	A:e
USGS	10011500	2007-03-22	53	A:e
USGS	10011500	2007-03-23	60	A:e
USGS	10011500	2007-03-24	102	A
USGS	10011500	2007-03-25	113	A
USGS	10011500	2007-03-26	121	A
USGS	10011500	2007-03-27	124	A
USGS	10011500	2007-03-28	107	A
USGS	10011500	2007-03-29	95	A
USGS	10011500	2007-03-30	88	A
USGS	10011500	2007-03-31	88	A
USGS	10011500	2007-04-01	89	A
USGS	10011500	2007-04-02	95	A
USGS	10011500	2007-04-03	98	A
USGS	10011500	2007-04-04	105	A
USGS	10011500	2007-04-05	128	A
USGS	10011500	2007-04-06	156	A
USGS	10011500	2007-04-07	185	A
USGS	10011500	2007-04-08	202	A
USGS	10011500	2007-04-09	177	A
USGS	10011500	2007-04-10	156	A
USGS	10011500	2007-04-11	140	A
USGS	10011500	2007-04-12	132	A
USGS	10011500	2007-04-13	123	A
USGS	10011500	2007-04-14	123	A
USGS	10011500	2007-04-15	142	A
USGS	10011500	2007-04-16	150	A
USGS	10011500	2007-04-17	156	A
USGS	10011500	2007-04-18	183	A
USGS	10011500	2007-04-19	153	A
USGS	10011500	2007-04-20	140	A
USGS	10011500	2007-04-21	130	A
USGS	10011500	2007-04-22	127	A
USGS	10011500	2007-04-23	124	A
USGS	10011500	2007-04-24	122	A
USGS	10011500	2007-04-25	141	A
USGS	10011500	2007-04-26	178	A
USGS	10011500	2007-04-27	198	A
USGS	10011500	2007-04-28	268	A
USGS	10011500	2007-04-29	396	A
USGS	10011500	2007-04-30	551	A
USGS	10011500	2007-05-01	614	A
USGS	10011500	2007-05-02	650	A
USGS	10011500	2007-05-03	784	A
USGS	10011500	2007-05-04	565	A
USGS	10011500	2007-05-05	454	A
USGS	10011500	2007-05-06	385	A
USGS	10011500	2007-05-07	386	A
USGS	10011500	2007-05-08	431	A
USGS	10011500	2007-05-09	457	A
USGS	10011500	2007-05-10	517	A
USGS	10011500	2007-05-11	684	A
USGS	10011500	2007-05-12	875	A
USGS	10011500	2007-05-13	1030	A
USGS	10011500	2007-05-14	1070	A
USGS	10011500	2007-05-15	968	A
USGS	10011500	2007-05-16	928	A
USGS	10011500	2007-05-17	870	A
USGS	10011500	2007-05-18	883	A
USGS	10011500	2007-05-19	1000	A
USGS	10011500	2007-05-20	1020	A
USGS	10011500	2007-05-21	940	A
USGS	10011500	2007-05-22	749	A
USGS	10011500	2007-05-23	591	A
USGS	10011500	2007-05-24	487	A
USGS	10011500	2007-05-25	423	A
USGS	10011500	2007-05-26	426	A
USGS	10011500	2007-05-27	496	A
USGS	10011500	2007-05-28	611	A
USGS	10011500	2007-05-29	591	A
USGS	10011500	2007-05-30	517	A
USGS	10011500	2007-05-31	482	A
USGS	10011500	2007-06-01	493	A
USGS	10011500	2007-06-02	491	A
USGS	10011500	2007-06-03	463	A
USGS	10011500	2007-06-04	436	A
USGS	10011500	2007-06-05	463	A
USGS	10011500	2007-06-06	483	A
USGS	10011500	2007-06-07	415	A
USGS	10011500	2007-06-08	355	A
USGS	10011500	2007-06-09	314	A
USGS	10011500	2007-06-10	293	A
USGS	10011500	2007-06-11	294	A
USGS	10011500	2007-06-12	289	A
USGS	10011500	2007-06-13	283	A
USGS	10011500	2007-06-14	282	A
USGS	10011500	2007-06-15	270	A
USGS	10011500	2007-06-16	259	A
USGS	10011500	2007-06-17	259	A
USGS	10011500	2007-06-18	241	A
USGS	10011500	2007-06-19	214	A
USGS	10011500	2007-06-20	199	A
USGS	10011500	2007-06-21	190	A
USGS	10011500	2007-06-22	180	A
USGS	10011500	2007-06-23	167	A
USGS	10011500	2007-06-24	159	A
USGS	10011500	2007-06-25	147	A
USGS	10011500	2007-06-26	130	A
USGS	10011500	2007-06-27	121	A
USGS	10011500	2007-06-28	111	A
USGS	10011500	2007-06-29	124	A
USGS	10011500	2007-06-30	152	A
USGS	10011500	2007-07-01	153	A
USGS	10011500	2007-07-02	155	A
USGS	10011500	2007-07-03	150	A
USGS	10011500	2007-07-04	146	A
USGS	10011500	2007-07-05	146	A
USGS	10011500	2007-07-06	157	A
USGS	10011500	2007-07-07	144	A
USGS	10011500	2007-07-08	125	A
USGS	10011500	2007-07-09	130	A
USGS	10011500	2007-07-10	126	A
USGS	10011500	2007-07-11	122	A
USGS	10011500	2007-07-12	128	A
USGS	10011500	2007-07-13	130	A
USGS	10011500	2007-07-14	135	A
USGS	10011500	2007-07-15	125	A
USGS	10011500	2007-07-16	126	A
USGS	10011500	2007-07-17	128	A
USGS	10011500	2007-07-18	116	A
USGS	10011500	2007-07-19	103	A
USGS	10011500	2007-07-20	90	A
USGS	10011500	2007-07-21	85	A
USGS	10011500	2007-07-22	84	A
USGS	10011500	2007-07-23	83	A
USGS	10011500	2007-07-24	79	A
USGS	10011500	2007-07-25	107	A
USGS	10011500	2007-07-26	131	A
USGS	10011500	2007-07-27	123	A
USGS	10011500	2007-07-28	90	A
USGS	10011500	2007-07-29	79	A
USGS	10011500	2007-07-30	76	A
USGS	10011500	2007-07-31	75	A
USGS	10011500	2007-08-01	80	A
USGS	10011500	2007-08-02	74	A
USGS	10011500	2007-08-03	73	A
USGS	10011500	2007-08-04	72	A
USGS	10011500	2007-08-05	65	A
USGS	10011500	2007-08-06	67	A
USGS	10011500	2007-08-07	58	A
USGS	10011500	2007-08-08	55	A
USGS	10011500	2007-08-09	52	A
USGS	10011500	2007-08-10	51	A
USGS	10011500	2007-08-11	49	A
USGS	10011500	2007-08-12	47	A
USGS	10011500	2007-08-13	45	A
USGS	10011500	2007-08-14	45	A
USGS	10011500	2007-08-15	47	A
USGS	10011500	2007-08-16	50	A
USGS	10011500	2007-08-17	54	A
USGS	10011500	2007-08-18	66	A
USGS	10011500	2007-08-19	56	A
USGS	10011500	2007-08-20	47	A
USGS	10011500	2007-08-21	45	A
USGS	10011500	2007-08-22	41	A
USGS	10011500	2007-08-23	40	A
USGS	10011500	2007-08-24	40	A
USGS	10011500	2007-08-25	38	A
USGS	10011500	2007-08-26	36	A
USGS	10011500	2007-08-27	38	A
USGS	10011500	2007-08-28	38	A
USGS	10011500	2007-08-29	37	A
USGS	10011500	2007-08-30	37	A
USGS	10011500	2007-08-31	37	A
USGS	10011500	2007-09-01	37	A
USGS	10011500	2007-09-02	37	A
USGS	10011500	2007-09-03	37	A
USGS	10011500	2007-09-04	37	A
USGS	10011500	2007-09-05	209	A
USGS	10011500	2007-09-06	141	A
USGS	10011500	2007-09-07	85	A
USGS	10011500	2007-09-08	71	A
USGS	10011500	2007-09-09	66	A
USGS	10011500	2007-09-10	62	A
USGS	10011500	2007-09-11	60	A
USGS	10011500	2007-09-12	57	A
USGS	10011500	2007-09-13	54	A
USGS	10011500	2007-09-14	52	A
USGS	10011500	2007-09-15	51	A
USGS	10011500	2007-09-16	48	A
USGS	10011500	2007-09-17	46	A
USGS	10011500	2007-09-18	46	A
USGS	10011500	2007-09-19	45	A
USGS	10011500	2007-09-20	43	A
USGS	10011500	2007-09-21	42	A
USGS	10011500	2007-09-22	43	A
USGS	10011500	2007-09-23	98	A
USGS	10011500	2007-09-24	79	A
USGS	10011500	2007-09-25	68	A
USGS	10011500	2007-09-26	68	A
USGS	10011500	2007-09-27	60	A
USGS	10011500	2007-09-28	56	A
USGS	10011500	2007-09-29	59	A
USGS	10011500	2007-09-30	68	A
USGS	10011500	2007-10-01	75	A
USGS	10011500	2007-10-02	86	A
USGS	10011500	2007-10-03	76	A
USGS	10011500	2007-10-04	69	A
USGS	10011500	2007-10-05	77	A
USGS	10011500	2007-10-06	179	A
USGS	10011500	2007-10-07	118	A
USGS	10011500	2007-10-08	103	A
USGS	10011500	2007-10-09	111	A
USGS	10011500	2007-10-10	109	A
USGS	10011500	2007-10-11	105	A
USGS	10011500	2007-10-12	98	A
USGS	10011500	2007-10-13	94	A
USGS	10011500	2007-10-14	95	A
USGS	10011500	2007-10-15	90	A
USGS	10011500	2007-10-16	85	A
USGS	10011500	2007-10-17	96	A
USGS	10011500	2007-10-18	90	A
USGS	10011500	2007-10-19	96	A
USGS	10011500	2007-10-20	111	A
USGS	10011500	2007-10-21	97	A
USGS	10011500	2007-10-22	94	A
USGS	10011500	2007-10-23	102	A
USGS	10011500	2007-10-24	103	A
USGS	10011500	2007-10-25	106	A
USGS	10011500	2007-10-26	108	A
USGS	10011500	2007-10-27	103	A
USGS	10011500	2007-10-28	99	A
USGS	10011500	2007-10-29	96	A
USGS	10011500	2007-10-30	98	A
USGS	10011500	2007-10-31	104	A
USGS	10011500	2007-11-01	90	A
USGS	10011500	2007-11-02	82	A
USGS	10011500	2007-11-03	76	A
USGS	10011500	2007-11-04	84	A
USGS	10011500	2007-11-05	78	A
USGS	10011500	2007-11-06	74	A
USGS	10011500	2007-11-07	73	A
USGS	10011500	2007-11-08	71	A
USGS	10011500	2007-11-09	71	A
USGS	10011500	2007-11-10	73	A
USGS	10011500	2007-11-11	70	A
USGS	10011500	2007-11-12	63	A
USGS	10011500	2007-11-13	72	A
USGS	10011500	2007-11-14	59	A
USGS	10011500	2007-11-15	62	A:e
USGS	10011500	2007-11-16	66	A
USGS	10011500	2007-11-17	66	A
USGS	10011500	2007-11-18	61	A
USGS	10011500	2007-11-19	58	A
USGS	10011500	2007-11-20	56	A
USGS	10011500	2007-11-21	52	A:e
USGS	10011500	2007-11-22	50	A
USGS	10011500	2007-11-23	52	A
USGS	10011500	2007-11-24	50	A:e
USGS	10011500	2007-11-25	44	A:e
USGS	10011500	2007-11-26	42	A
USGS	10011500	2007-11-27	41	A
USGS	10011500	2007-11-28	42	A
USGS	10011500	2007-11-29	47	A
USGS	10011500	2007-11-30	47	A
USGS	10011500	2007-12-01	47	A
USGS	10011500	2007-12-02	50	A
USGS	10011500	2007-12-03	51	A
USGS	10011500	2007-12-04	49	A
USGS	10011500	2007-12-05	48	A
USGS	10011500	2007-12-06	48	A
USGS	10011500	2007-12-07	48	A
USGS	10011500	2007-12-08	47	A
USGS	10011500	2007-12-09	51	A
USGS	10011500	2007-12-10	54	A:e
USGS	10011500	2007-12-11	55	A:e
USGS	10011500	2007-12-12	55	A:e
USGS	10011500	2007-12-13	51	A:e
USGS	10011500	2007-12-14	51	A:e
USGS	10011500	2007-12-15	50	A:e
USGS	10011500	2007-12-16	49	A:e
USGS	10011500	2007-12-17	48	A:e
USGS	10011500	2007-12-18	48	A:e
USGS	10011500	2007-12-19	48	A:e
USGS	10011500	2007-12-20	48	A:e
USGS	10011500	2007-12-21	44	A:e
USGS	10011500	2007-12-22	43	A:e
USGS	10011500	2007-12-23	43	A:e
USGS	10011500	2007-12-24	40	A:e
USGS	10011500	2007-12-25	40	A:e
USGS	10011500	2007-12-26	37	A:e
USGS	10011500	2007-12-27	37	A:e
USGS	10011500	2007-12-28	37	A:e
USGS	10011500	2007-12-29	37	A:e
USGS	10011500	2007-12-30	36	A:e
USGS	10011500	2007-12-31	35	A:e
USGS	10011500	2008-01-01	36	A:e
USGS	10011500	2008-01-02	36	A:e
USGS	10011500	2008-01-03	37	A:e
USGS	10011500	2008-01-04	37	A:e
USGS	10011500	2008-01-05	37	A:e
USGS	10011500	2008-01-06	35	A:e
USGS	10011500	2008-01-07	37	A:e
USGS	10011500	2008-01-08	40	A:e
USGS	10011500	2008-01-09	40	A:e
USGS	10011500	2008-01-10	41	A:e
USGS	10011500	2008-01-11	41	A:e
USGS	10011500	2008-01-12	41	A:e
USGS	10011500	2008-01-13	43	A:e
USGS	10011500	2008-01-14	45	A:e
USGS	10011500	2008-01-15	44	A:e
USGS	10011500	2008-01-16	43	A:e
USGS	10011500	2008-01-17	42	A:e
USGS	10011500	2008-01-18	41	A:e
USGS	10011500	2008-01-19	42	A:e
USGS	10011500	2008-01-20	43	A:e
USGS	10011500	2008-01-21	42	A:e
USGS	10011500	2008-01-22	41	A:e
USGS	10011500	2008-01-23	41	A:e
USGS	10011500	2008-01-24	42	A:e
USGS	10011500	2008-01-25	43	A:e
USGS	10011500	2008-01-26	43	A:e
USGS	10011500	2008-01-27	44	A:e
USGS	10011500	2008-01-28	44	A:e
USGS	10011500	2008-01-29	43	A:e
USGS	10011500	2008-01-30	43	A:e
USGS	10011500	2008-01-31	42	A:e
USGS	10011500	2008-02-01	42	A:e
USGS	10011500	2008-02-02	42	A:e
USGS	10011500	2008-02-03	42	A:e
USGS	10011500	2008-02-04	42	A:e
USGS	10011500	2008-02-05	41	A:e
USGS	10011500	2008-02-06	41	A:e
USGS	10011500	2008-02-07	43	A:e
USGS	10011500	2008-02-08	43	A:e
USGS	10011500	2008-02-09	44	A:e
USGS	10011500	2008-02-10	44	A:e
USGS	10011500	2008-02-11	44	A:e
USGS	10011500	2008-02-12	45	A:e
USGS	10011500	2008-02-13	47	A:e
USGS	10011500	2008-02-14	45	A:e
USGS	10011500	2008-02-15	44	A:e
USGS	10011500	2008-02-16	45	A:e
USGS	10011500	2008-02-17	45	A:e
USGS	10011500	2008-02-18	45	A:e
USGS	10011500	2008-02-19	45	A:e
USGS	10011500	2008-02-20	46	A:e
USGS	10011500	2008-02-21	46	A:e
USGS	10011500	2008-02-22	46	A:e
USGS	10011500	2008-02-23	46	A:e
USGS	10011500	2008-02-24	48	A:e
USGS	10011500	2008-02-25	47	A:e
USGS	10011500	2008-02-26	46	A:e
USGS	10011500	2008-02-27	47	A:e
USGS	10011500	2008-02-28	48	A:e
USGS	10011500	2008-02-29	50	A:e
USGS	10011500	2008-03-01	54	A:e
USGS	10011500	2008-03-02	52	A:e
USGS	10011500	2008-03-03	50	A:e
USGS	10011500	2008-03-04	48	A:e
USGS	10011500	2008-03-05	46	A:e
USGS	10011500	2008-03-06	44	A:e
USGS	10011500	2008-03-07	42	A:e
USGS	10011500	2008-03-08	41	A:e
USGS	10011500	2008-03-09	41	A:e
USGS	10011500	2008-03-10	41	A:e
USGS	10011500	2008-03-11	43	A:e
USGS	10011500	2008-03-12	42	A:e
USGS	10011500	2008-03-13	41	A:e
USGS	10011500	2008-03-14	40	A:e
USGS	10011500	2008-03-15	39	A:e
USGS	10011500	2008-03-16	38	A:e
USGS	10011500	2008-03-17	38	A:e
USGS	10011500	2008-03-18	38	A:e
USGS	10011500	2008-03-19	39	A:e
USGS	10011500	2008-03-20	38	A:e
USGS	10011500	2008-03-21	37	A:e
USGS	10011500	2008-03-22	36	A:e
USGS	10011500	2008-03-23	37	A:e
USGS	10011500	2008-03-24	38	A:e
USGS	10011500	2008-03-25	40	A:e
USGS	10011500	2008-03-26	41	A:e
USGS	10011500	2008-03-27	38	A:e
USGS	10011500	2008-03-28	38	A:e
USGS	10011500	2008-03-29	38	A:e
USGS	10011500	2008-03-30	35	A:e
